id,County_Code,District_Code,School_Code,Filler,Test_Year,Subgroup_ID,Test_Type,Total_CAASPP_Enrollment,Total_Tested_At_Entity_Level,Total_Tested_at_Subgroup_Level,Grade,Test_Id,CAASPP_Reported_Enrollment,Students_Tested,Mean_Scale_Score,Percentage_Standard_Exceeded,Percentage_Standard_Met,Percentage_Standard_Met_and_Above,Percentage_Standard_Nearly_Met,Percentage_Standard_Not_Met,Students_with_Scores,Area_1_Percentage_Above_Standard,Area_1_Percentage_At_or_Near_Standard,Area_1_Percentage_Below_Standard,Area_2_Percentage_Above_Standard,Area_2_Percentage_At_or_Near_Standard,Area_2_Percentage_Below_Standard,Area_3_Percentage_Above_Standard,Area_3_Percentage_At_or_Near_Standard,Area_3_Percentage_Below_Standard,Area_4_Percentage_Above_Standard,Area_4_Percentage_At_or_Near_Standard,Area_4_Percentage_Below_Standard,Total_Tested_with_Scores,Area_1_Percentage_Near_Standard,Area_2_Percentage_Near_Standard,Area_3_Percentage_Near_Standard,Area_4_Percentage_Near_Standard
sb_ca2019_all_csv_v4.txt,45,70128,0000000,NA,2019,1,B,NA,69,NA,5,1,17,17,2519.6,41.18,29.41,70.59,5.88,23.53,17,52.94,NA,17.65,47.06,NA,17.65,17.65,NA,17.65,29.41,NA,23.53,69,29.41,35.29,64.71,47.06
sb_ca2019_all_csv_v4.txt,45,70169,0000000,NA,2019,1,B,NA,*,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,*,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70334,0000000,NA,2019,1,B,NA,67,NA,5,1,13,13,2429.8,7.69,30.77,38.46,15.38,46.15,13,46.15,NA,38.46,0.00,NA,61.54,7.69,NA,30.77,7.69,NA,53.85,67,15.38,38.46,61.54,38.46
sb_ca2019_all_csv_v4.txt,47,70359,0000000,NA,2019,1,B,NA,42,NA,5,1,9,9,*,*,*,*,*,*,9,*,NA,*,*,NA,*,*,NA,*,*,NA,*,42,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70367,0000000,NA,2019,1,B,NA,19,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,19,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70375,0000000,NA,2019,1,B,NA,7,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,7,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70383,0000000,NA,2019,1,B,NA,10,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,9,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70409,0000000,NA,2019,1,B,NA,43,NA,5,1,12,12,2502.8,25.00,25.00,50.00,25.00,25.00,12,16.67,NA,25.00,25.00,NA,25.00,25.00,NA,25.00,33.33,NA,33.33,43,58.33,50.00,50.00,33.33
sb_ca2019_all_csv_v4.txt,47,70417,0000000,NA,2019,1,B,NA,110,NA,5,1,11,11,2481.3,9.09,18.18,27.27,54.55,18.18,11,18.18,NA,9.09,27.27,NA,27.27,9.09,NA,27.27,9.09,NA,36.36,110,72.73,45.45,63.64,54.55
sb_ca2019_all_csv_v4.txt,42,69252,0000000,NA,2019,1,B,NA,237,NA,5,1,56,55,2595.0,61.82,27.27,89.09,7.27,3.64,55,60.00,NA,3.64,60.00,NA,5.45,45.45,NA,5.45,65.45,NA,3.64,237,36.36,34.55,49.09,30.91
sb_ca2019_all_csv_v4.txt,42,69260,0000000,NA,2019,1,B,NA,3200,NA,5,1,526,521,2510.0,21.88,34.17,56.05,21.11,22.84,521,27.64,NA,22.46,30.13,NA,20.54,17.27,NA,17.85,25.72,NA,22.46,3200,49.90,49.33,64.88,51.82
sb_ca2019_all_csv_v4.txt,42,77206,0000000,NA,2019,1,B,NA,65,NA,5,1,6,5,*,*,*,*,*,*,5,*,NA,*,*,NA,*,*,NA,*,*,NA,*,65,*,*,*,*
sb_ca2019_all_csv_v4.txt,42,77214,0000000,NA,2019,1,B,NA,45,NA,5,1,6,6,*,*,*,*,*,*,6,*,NA,*,*,NA,*,*,NA,*,*,NA,*,45,*,*,*,*
sb_ca2019_all_csv_v4.txt,42,77222,0000000,NA,2019,1,B,NA,104,NA,5,1,6,5,*,*,*,*,*,*,5,*,NA,*,*,NA,*,*,NA,*,*,NA,*,104,*,*,*,*
sb_ca2019_all_csv_v4.txt,43,10439,0000000,NA,2019,1,B,NA,181,NA,5,1,12,10,*,*,*,*,*,*,10,*,NA,*,*,NA,*,*,NA,*,*,NA,*,180,*,*,*,*
sb_ca2019_all_csv_v4.txt,43,69377,0000000,NA,2019,1,B,NA,4520,NA,5,1,800,785,2541.7,37.07,31.21,68.28,14.65,17.07,785,39.24,NA,18.09,43.57,NA,15.80,29.43,NA,13.50,40.89,NA,16.82,4520,42.68,40.64,57.07,42.29
sb_ca2019_all_csv_v4.txt,43,69450,0000000,NA,2019,1,B,NA,4855,NA,5,1,877,858,2483.2,17.04,27.89,44.92,21.24,33.84,857,20.91,NA,33.88,23.27,NA,30.88,13.08,NA,25.93,20.44,NA,33.41,4854,45.21,45.85,60.98,46.14
sb_ca2019_all_csv_v4.txt,43,69492,0000000,NA,2019,1,B,NA,28,NA,5,1,5,5,*,*,*,*,*,*,5,*,NA,*,*,NA,*,*,NA,*,*,NA,*,28,*,*,*,*
sb_ca2019_all_csv_v4.txt,43,69500,0000000,NA,2019,1,B,NA,355,NA,5,1,47,44,2573.3,47.73,34.09,81.82,13.64,4.55,44,43.18,NA,11.36,59.09,NA,6.82,22.73,NA,11.36,50.00,NA,4.55,355,45.45,34.09,65.91,45.45
sb_ca2019_all_csv_v4.txt,43,69518,0000000,NA,2019,1,B,NA,2905,NA,5,1,536,521,2604.5,66.79,23.99,90.79,5.18,4.03,521,66.99,NA,4.22,65.07,NA,5.57,49.71,NA,5.18,66.60,NA,4.03,2905,28.79,29.37,45.11,29.37
sb_ca2019_all_csv_v4.txt,43,69591,0000000,NA,2019,1,B,NA,3162,NA,5,1,515,508,2573.6,51.77,25.79,77.56,12.99,9.45,508,53.74,NA,11.42,51.57,NA,11.61,37.40,NA,8.86,52.95,NA,9.45,3162,34.84,36.81,53.74,37.60
sb_ca2019_all_csv_v4.txt,43,69641,0000000,NA,2019,1,B,NA,5861,NA,5,1,876,860,2582.8,55.81,27.56,83.37,8.26,8.37,860,61.74,NA,7.44,53.14,NA,9.77,43.02,NA,7.44,56.51,NA,9.19,5860,30.81,37.09,49.53,34.30
sb_ca2019_all_csv_v4.txt,43,69708,0000000,NA,2019,1,B,NA,3934,NA,5,1,697,689,2578.7,53.12,27.87,80.99,10.60,8.42,689,56.60,NA,8.56,56.54,NA,10.03,36.72,NA,6.53,57.62,NA,7.84,3934,34.83,33.43,56.75,34.54
sb_ca2019_all_csv_v4.txt,44,69799,0000000,NA,2019,1,B,NA,10156,NA,5,1,1553,1539,2457.3,10.20,21.70,31.90,22.42,45.68,1539,14.37,NA,44.93,13.53,NA,36.82,8.20,NA,36.17,13.73,NA,41.05,10138,40.70,49.64,55.63,45.22
sb_ca2019_all_csv_v4.txt,44,69849,0000000,NA,2019,1,B,NA,1227,NA,5,1,191,187,2523.7,32.62,26.74,59.36,19.25,21.39,187,31.55,NA,22.46,34.22,NA,13.90,25.67,NA,17.11,36.90,NA,22.99,1225,45.99,51.87,57.22,40.11
sb_ca2019_all_csv_v4.txt,44,75432,0000000,NA,2019,1,B,NA,1243,NA,5,1,180,178,2565.0,46.63,30.34,76.97,14.04,8.99,178,56.18,NA,11.80,46.07,NA,7.87,33.71,NA,7.87,46.63,NA,11.80,1242,32.02,46.07,58.43,41.57
sb_ca2019_all_csv_v4.txt,45,69989,0000000,NA,2019,1,B,NA,605,NA,5,1,90,86,2469.0,15.12,18.60,33.72,24.42,41.86,86,17.44,NA,37.21,15.12,NA,33.72,4.65,NA,33.72,16.28,NA,40.70,605,45.35,51.16,61.63,43.02
sb_ca2019_all_csv_v4.txt,45,69997,0000000,NA,2019,1,B,NA,14,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,13,*,*,*,*
sb_ca2019_all_csv_v4.txt,45,70003,0000000,NA,2019,1,B,NA,394,NA,5,1,72,71,2560.0,43.66,38.03,81.69,9.86,8.45,71,43.66,NA,11.27,49.30,NA,8.45,32.39,NA,2.82,47.89,NA,5.63,394,45.07,42.25,64.79,46.48
sb_ca2019_all_csv_v4.txt,45,73700,0000000,NA,2019,1,B,NA,51,NA,5,1,10,9,*,*,*,*,*,*,9,*,NA,*,*,NA,*,*,NA,*,*,NA,*,51,*,*,*,*
sb_ca2019_all_csv_v4.txt,45,75267,0000000,NA,2019,1,B,NA,1126,NA,5,1,181,176,2452.7,12.50,22.16,34.66,16.48,48.86,176,17.61,NA,45.45,15.34,NA,42.05,9.09,NA,31.82,11.36,NA,51.70,1125,36.93,42.61,59.09,36.93
sb_ca2019_all_csv_v4.txt,47,70458,0000000,NA,2019,1,B,NA,9,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,9,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70482,0000000,NA,2019,1,B,NA,161,NA,5,1,25,25,2443.8,16.00,4.00,20.00,28.00,52.00,25,12.00,NA,44.00,12.00,NA,44.00,12.00,NA,36.00,20.00,NA,56.00,161,44.00,44.00,52.00,24.00
sb_ca2019_all_csv_v4.txt,47,70490,0000000,NA,2019,1,B,NA,19,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,19,*,*,*,*
sb_ca2019_all_csv_v4.txt,45,69880,0000000,NA,2019,1,B,NA,129,NA,5,1,18,17,2452.5,0.00,11.76,11.76,47.06,41.18,17,11.76,NA,41.18,0.00,NA,41.18,5.88,NA,41.18,11.76,NA,41.18,129,47.06,58.82,52.94,47.06
sb_ca2019_all_csv_v4.txt,45,70011,0000000,NA,2019,1,B,NA,333,NA,5,1,53,53,2478.9,9.43,33.96,43.40,26.42,30.19,53,16.98,NA,28.30,15.38,NA,34.62,13.46,NA,19.23,15.38,NA,32.69,330,54.72,50.00,67.31,51.92
sb_ca2019_all_csv_v4.txt,45,70029,0000000,NA,2019,1,B,NA,30,NA,5,1,4,4,*,*,*,*,*,*,4,*,NA,*,*,NA,*,*,NA,*,*,NA,*,30,*,*,*,*
sb_ca2019_all_csv_v4.txt,45,70037,0000000,NA,2019,1,B,NA,10,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,10,*,*,*,*
sb_ca2019_all_csv_v4.txt,45,70045,0000000,NA,2019,1,B,NA,178,NA,5,1,32,32,2551.7,34.38,40.63,75.00,12.50,12.50,32,46.88,NA,12.50,46.88,NA,6.25,25.00,NA,9.38,46.88,NA,15.63,178,40.63,46.88,65.63,37.50
sb_ca2019_all_csv_v4.txt,45,70052,0000000,NA,2019,1,B,NA,172,NA,5,1,35,34,2562.1,38.24,44.12,82.35,2.94,14.71,34,47.06,NA,5.88,50.00,NA,11.76,35.29,NA,5.88,47.06,NA,14.71,172,47.06,38.24,58.82,38.24
sb_ca2019_all_csv_v4.txt,45,70078,0000000,NA,2019,1,B,NA,167,NA,5,1,27,27,2515.9,14.81,40.74,55.56,29.63,14.81,27,11.11,NA,11.11,37.04,NA,7.41,14.81,NA,14.81,18.52,NA,22.22,167,77.78,55.56,70.37,59.26
sb_ca2019_all_csv_v4.txt,46,70177,0000000,NA,2019,1,B,NA,206,NA,5,1,30,26,2484.3,15.38,23.08,38.46,30.77,30.77,26,19.23,NA,34.62,19.23,NA,26.92,11.54,NA,30.77,19.23,NA,38.46,206,46.15,53.85,57.69,42.31
sb_ca2019_all_csv_v4.txt,47,10470,0000000,NA,2019,1,B,NA,4,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,4,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,73684,0000000,NA,2019,1,B,NA,139,NA,5,1,28,25,2482.2,16.00,20.00,36.00,28.00,36.00,25,16.00,NA,48.00,12.00,NA,36.00,4.00,NA,20.00,24.00,NA,20.00,139,36.00,52.00,76.00,56.00
sb_ca2019_all_csv_v4.txt,47,76455,0000000,NA,2019,1,B,NA,356,NA,5,1,54,54,2501.3,16.67,35.19,51.85,20.37,27.78,54,25.93,NA,24.07,18.52,NA,27.78,12.96,NA,18.52,31.48,NA,24.07,356,50.00,53.70,68.52,44.44
sb_ca2019_all_csv_v4.txt,48,10488,0000000,NA,2019,1,B,NA,36,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,36,*,*,*,*
sb_ca2019_all_csv_v4.txt,48,70581,0000000,NA,2019,1,B,NA,6299,NA,5,1,1092,1068,2456.9,10.80,20.75,31.55,23.47,44.98,1065,15.15,NA,41.96,13.58,NA,40.00,8.57,NA,34.37,15.44,NA,43.50,6276,42.90,46.42,57.06,41.05
sb_ca2019_all_csv_v4.txt,49,70623,0000000,NA,2019,1,B,NA,534,NA,5,1,133,132,2520.9,23.48,32.58,56.06,31.06,12.88,132,34.09,NA,14.39,34.85,NA,13.64,8.33,NA,15.91,28.79,NA,16.67,534,51.52,51.52,75.76,54.55
sb_ca2019_all_csv_v4.txt,49,70649,0000000,NA,2019,1,B,NA,175,NA,5,1,27,27,2468.0,7.41,40.74,48.15,7.41,44.44,27,18.52,NA,48.15,18.52,NA,25.93,14.81,NA,29.63,11.11,NA,44.44,175,33.33,55.56,55.56,44.44
sb_ca2019_all_csv_v4.txt,49,70656,0000000,NA,2019,1,B,NA,727,NA,5,1,111,108,2468.7,12.04,18.52,30.56,28.70,40.74,108,15.74,NA,34.26,12.96,NA,34.26,12.96,NA,29.63,12.96,NA,40.74,727,50.00,52.78,57.41,46.30
sb_ca2019_all_csv_v4.txt,49,70847,0000000,NA,2019,1,B,NA,911,NA,5,1,239,233,2519.6,23.18,34.76,57.94,24.03,18.03,233,27.47,NA,19.74,29.18,NA,16.74,18.88,NA,13.30,30.47,NA,18.88,911,52.79,54.08,67.81,50.64
sb_ca2019_all_csv_v4.txt,49,70854,0000000,NA,2019,1,B,NA,1194,NA,5,1,293,291,2514.6,24.74,32.30,57.04,20.27,22.68,291,33.68,NA,19.59,25.52,NA,23.45,19.93,NA,15.46,30.24,NA,23.02,1194,46.74,51.03,64.60,46.74
sb_ca2019_all_csv_v4.txt,49,70912,0000000,NA,2019,1,B,NA,2583,NA,5,1,672,656,2476.6,15.55,24.85,40.40,22.41,37.20,656,21.49,NA,35.67,18.96,NA,32.87,13.44,NA,28.70,20.61,NA,35.88,2580,42.84,48.17,57.86,43.51
sb_ca2019_all_csv_v4.txt,49,70995,0000000,NA,2019,1,B,NA,483,NA,5,1,113,113,2563.6,44.25,36.28,80.53,11.50,7.96,113,51.33,NA,7.96,50.44,NA,6.19,28.32,NA,7.08,48.67,NA,10.62,483,40.71,43.36,64.60,40.71
sb_ca2019_all_csv_v4.txt,49,71001,0000000,NA,2019,1,B,NA,92,NA,5,1,28,27,2537.4,29.63,37.04,66.67,18.52,14.81,27,29.63,NA,7.41,40.74,NA,22.22,22.22,NA,7.41,33.33,NA,7.41,92,62.96,37.04,70.37,59.26
sb_ca2019_all_csv_v4.txt,49,71019,0000000,NA,2019,1,B,NA,108,NA,5,1,21,21,2571.7,52.38,28.57,80.95,9.52,9.52,21,42.86,NA,14.29,61.90,NA,9.52,28.57,NA,4.76,52.38,NA,9.52,108,42.86,28.57,66.67,38.10
sb_ca2019_all_csv_v4.txt,49,71035,0000000,NA,2019,1,B,NA,888,NA,5,1,208,206,2520.6,20.39,41.75,62.14,20.39,17.48,206,28.16,NA,16.99,28.64,NA,15.05,12.62,NA,13.59,31.07,NA,17.48,888,54.85,56.31,73.79,51.46
sb_ca2019_all_csv_v4.txt,50,71134,0000000,NA,2019,1,B,NA,650,NA,5,1,100,99,2480.5,14.14,29.29,43.43,26.26,30.30,99,23.23,NA,28.28,25.25,NA,28.28,11.11,NA,24.24,15.15,NA,34.34,650,48.48,46.46,64.65,50.51
sb_ca2019_all_csv_v4.txt,47,70185,0000000,NA,2019,1,B,NA,122,NA,5,1,28,28,2480.6,11.11,33.33,44.44,18.52,37.04,27,22.22,NA,29.63,14.81,NA,37.04,14.81,NA,18.52,7.41,NA,37.04,121,48.15,48.15,66.67,55.56
sb_ca2019_all_csv_v4.txt,47,70193,0000000,NA,2019,1,B,NA,14,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,14,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70201,0000000,NA,2019,1,B,NA,131,NA,5,1,22,22,2538.7,31.82,36.36,68.18,13.64,18.18,22,50.00,NA,9.09,36.36,NA,9.09,9.09,NA,9.09,36.36,NA,22.73,131,40.91,54.55,81.82,40.91
sb_ca2019_all_csv_v4.txt,47,70227,0000000,NA,2019,1,B,NA,37,NA,5,1,6,6,*,*,*,*,*,*,6,*,NA,*,*,NA,*,*,NA,*,*,NA,*,37,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70243,0000000,NA,2019,1,B,NA,60,NA,5,1,15,14,2432.7,0.00,14.29,14.29,35.71,50.00,14,7.14,NA,35.71,0.00,NA,64.29,0.00,NA,42.86,7.14,NA,35.71,60,57.14,35.71,57.14,57.14
sb_ca2019_all_csv_v4.txt,47,70292,0000000,NA,2019,1,B,NA,5,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,5,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70318,0000000,NA,2019,1,B,NA,22,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,22,*,*,*,*
sb_ca2019_all_csv_v4.txt,47,70326,0000000,NA,2019,1,B,NA,151,NA,5,1,21,21,2497.9,14.29,38.10,52.38,14.29,33.33,21,19.05,NA,28.57,28.57,NA,23.81,23.81,NA,19.05,14.29,NA,23.81,151,52.38,47.62,57.14,61.90
sb_ca2019_all_csv_v4.txt,48,70524,0000000,NA,2019,1,B,NA,2342,NA,5,1,355,343,2528.4,29.45,32.65,62.10,20.12,17.78,343,36.44,NA,15.16,30.61,NA,18.37,21.28,NA,12.24,33.82,NA,16.62,2342,48.40,51.02,66.47,49.56
sb_ca2019_all_csv_v4.txt,48,70532,0000000,NA,2019,1,B,NA,1577,NA,5,1,210,201,2473.2,14.43,24.88,39.30,21.39,39.30,201,19.90,NA,36.32,16.42,NA,33.83,10.95,NA,28.86,19.90,NA,39.30,1577,43.78,49.75,60.20,40.80
sb_ca2019_all_csv_v4.txt,48,70565,0000000,NA,2019,1,B,NA,2816,NA,5,1,369,365,2507.9,23.84,30.41,54.25,21.92,23.84,365,28.49,NA,23.84,25.48,NA,25.21,19.73,NA,15.89,27.67,NA,23.01,2815,47.67,49.32,64.38,49.32
sb_ca2019_all_csv_v4.txt,48,70573,0000000,NA,2019,1,B,NA,6484,NA,5,1,901,887,2499.2,19.62,31.91,51.52,21.53,26.94,887,24.38,NA,26.07,27.94,NA,22.85,15.80,NA,19.86,22.46,NA,25.85,6483,49.55,49.21,64.33,51.69
sb_ca2019_all_csv_v4.txt,49,70805,0000000,NA,2019,1,B,NA,838,NA,5,1,192,191,2481.0,13.61,28.27,41.88,22.51,35.60,191,23.04,NA,32.98,17.28,NA,32.98,11.52,NA,20.94,18.85,NA,36.65,838,43.98,49.74,67.54,44.50
sb_ca2019_all_csv_v4.txt,49,70813,0000000,NA,2019,1,B,NA,49,NA,5,1,8,8,*,*,*,*,*,*,8,*,NA,*,*,NA,*,*,NA,*,*,NA,*,49,*,*,*,*
sb_ca2019_all_csv_v4.txt,49,70821,0000000,NA,2019,1,B,NA,18,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,18,*,*,*,*
sb_ca2019_all_csv_v4.txt,49,70839,0000000,NA,2019,1,B,NA,622,NA,5,1,75,72,2564.3,45.83,33.33,79.17,15.28,5.56,72,55.56,NA,4.17,43.06,NA,8.33,31.94,NA,6.94,44.44,NA,5.56,622,40.28,48.61,61.11,50.00
sb_ca2019_all_csv_v4.txt,49,70904,0000000,NA,2019,1,B,NA,738,NA,5,1,175,168,2482.7,14.88,29.76,44.64,24.40,30.95,168,16.07,NA,31.55,23.21,NA,29.17,13.10,NA,23.81,19.64,NA,30.95,738,52.38,47.62,63.10,49.40
sb_ca2019_all_csv_v4.txt,49,70961,0000000,NA,2019,1,B,NA,710,NA,5,1,115,110,2515.6,24.55,32.73,57.27,22.73,20.00,110,38.18,NA,20.91,22.73,NA,20.00,22.73,NA,16.36,23.64,NA,16.36,710,40.91,57.27,60.91,60.00
sb_ca2019_all_csv_v4.txt,49,70979,0000000,NA,2019,1,B,NA,74,NA,5,1,21,21,2510.3,19.05,42.86,61.90,14.29,23.81,21,28.57,NA,23.81,23.81,NA,9.52,14.29,NA,23.81,33.33,NA,19.05,74,47.62,66.67,61.90,47.62
sb_ca2019_all_csv_v4.txt,50,10504,0000000,NA,2019,1,B,NA,236,NA,5,1,11,8,*,*,*,*,*,*,8,*,NA,*,*,NA,*,*,NA,*,*,NA,*,235,*,*,*,*
sb_ca2019_all_csv_v4.txt,50,71043,0000000,NA,2019,1,B,NA,7611,NA,5,1,1097,1084,2466.9,11.99,24.91,36.90,23.06,40.04,1084,15.68,NA,38.93,16.05,NA,35.24,10.33,NA,29.70,16.42,NA,39.02,7610,45.39,48.71,59.96,44.56
sb_ca2019_all_csv_v4.txt,50,71084,0000000,NA,2019,1,B,NA,93,NA,5,1,15,15,2523.7,13.33,60.00,73.33,13.33,13.33,15,26.67,NA,13.33,20.00,NA,20.00,20.00,NA,13.33,33.33,NA,13.33,93,60.00,60.00,66.67,53.33
sb_ca2019_all_csv_v4.txt,50,71092,0000000,NA,2019,1,B,NA,715,NA,5,1,122,120,2513.6,20.83,40.00,60.83,20.00,19.17,120,28.33,NA,17.50,21.85,NA,15.97,18.33,NA,15.83,21.67,NA,18.33,714,54.17,62.18,65.83,60.00
sb_ca2019_all_csv_v4.txt,50,71100,0000000,NA,2019,1,B,NA,660,NA,5,1,116,111,2516.6,20.37,34.26,54.63,25.00,20.37,108,25.93,NA,16.67,36.11,NA,17.59,17.59,NA,13.89,25.93,NA,24.07,653,57.41,46.30,68.52,50.00
sb_ca2019_all_csv_v4.txt,50,71209,0000000,NA,2019,1,B,NA,129,NA,5,1,26,26,2526.5,34.62,26.92,61.54,19.23,19.23,26,38.46,NA,23.08,30.77,NA,23.08,26.92,NA,19.23,38.46,NA,19.23,129,38.46,46.15,53.85,42.31
sb_ca2019_all_csv_v4.txt,47,70425,0000000,NA,2019,1,B,NA,348,NA,5,1,59,54,2486.2,12.96,35.19,48.15,24.07,27.78,54,16.67,NA,25.93,18.52,NA,29.63,12.96,NA,18.52,22.22,NA,25.93,348,57.41,51.85,68.52,51.85
sb_ca2019_all_csv_v4.txt,48,70540,0000000,NA,2019,1,B,NA,11216,NA,5,1,1683,1668,2491.8,19.00,28.18,47.18,22.06,30.76,1668,22.42,NA,29.98,23.68,NA,27.16,14.69,NA,24.10,23.86,NA,30.82,11212,47.60,49.16,61.21,45.32
sb_ca2019_all_csv_v4.txt,49,10496,0000000,NA,2019,1,B,NA,112,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,112,*,*,*,*
sb_ca2019_all_csv_v4.txt,49,70599,0000000,NA,2019,1,B,NA,56,NA,5,1,11,11,2577.4,54.55,27.27,81.82,18.18,0.00,11,63.64,NA,9.09,27.27,NA,0.00,27.27,NA,9.09,63.64,NA,0.00,56,27.27,72.73,63.64,36.36
sb_ca2019_all_csv_v4.txt,49,70607,0000000,NA,2019,1,B,NA,487,NA,5,1,*,*,*,*,*,*,*,*,*,*,NA,*,*,NA,*,*,NA,*,*,NA,*,487,*,*,*,*
sb_ca2019_all_csv_v4.txt,49,70615,0000000,NA,2019,1,B,NA,882,NA,5,1,242,237,2488.0,12.24,32.91,45.15,24.47,30.38,237,14.35,NA,30.80,20.25,NA,23.63,11.39,NA,20.25,18.14,NA,26.16,882,54.85,56.12,68.35,55.70
sb_ca2019_all_csv_v4.txt,49,70730,0000000,NA,2019,1,B,NA,152,NA,5,1,26,23,2561.9,39.13,43.48,82.61,13.04,4.35,23,39.13,NA,0.00,39.13,NA,0.00,30.43,NA,0.00,47.83,NA,13.04,152,60.87,60.87,69.57,39.13
sb_ca2019_all_csv_v4.txt,49,70763,0000000,NA,2019,1,B,NA,41,NA,5,1,6,6,*,*,*,*,*,*,6,*,NA,*,*,NA,*,*,NA,*,*,NA,*,41,*,*,*,*
sb_ca2019_all_csv_v4.txt,49,70789,0000000,NA,2019,1,B,NA,77,NA,5,1,23,23,2487.7,21.74,21.74,43.48,21.74,34.78,23,34.78,NA,30.43,21.74,NA,47.83,13.04,NA,21.74,30.43,NA,30.43,77,34.78,30.43,65.22,39.13
sb_ca2019_all_csv_v4.txt,49,70797,0000000,NA,2019,1,B,NA,115,NA,5,1,28,28,2581.4,57.14,25.00,82.14,14.29,3.57,28,53.57,NA,0.00,53.57,NA,7.14,50.00,NA,7.14,50.00,NA,3.57,115,46.43,39.29,42.86,46.43
sb_ca2019_all_csv_v4.txt,49,70870,0000000,NA,2019,1,B,NA,161,NA,5,1,33,32,2482.5,9.38,34.38,43.75,25.00,31.25,32,21.88,NA,25.00,15.63,NA,9.38,9.38,NA,21.88,12.50,NA,40.63,161,53.13,75.00,68.75,46.88
sb_ca2019_all_csv_v4.txt,49,70896,0000000,NA,2019,1,B,NA,1950,NA,5,1,397,389,2518.1,27.76,31.11,58.87,18.51,22.62,389,33.16,NA,22.88,30.08,NA,19.28,21.08,NA,20.05,28.79,NA,20.82,1949,43.96,50.64,58.87,50.39
sb_ca2019_all_csv_v4.txt,49,70938,0000000,NA,2019,1,B,NA,291,NA,5,1,49,45,2533.6,28.89,35.56,64.44,26.67,8.89,45,28.89,NA,11.11,37.78,NA,17.78,17.78,NA,13.33,33.33,NA,13.33,291,60.00,44.44,68.89,53.33
sb_ca2019_all_csv_v4.txt,49,70953,0000000,NA,2019,1,B,NA,1977,NA,5,1,277,268,2477.9,13.86,27.72,41.57,23.97,34.46,267,16.48,NA,36.33,20.60,NA,32.21,13.48,NA,25.84,14.98,NA,36.70,1976,47.19,47.19,60.67,48.31
sb_ca2019_all_csv_v4.txt,49,75358,0000000,NA,2019,1,B,NA,2543,NA,5,1,352,349,2481.0,16.33,27.51,43.84,20.63,35.53,349,20.63,NA,32.38,21.20,NA,32.09,16.05,NA,24.07,20.06,NA,35.82,2543,46.99,46.70,59.89,44.13
sb_ca2019_all_csv_v4.txt,49,75390,0000000,NA,2019,1,B,NA,720,NA,5,1,87,87,2500.6,17.24,37.93,55.17,18.39,26.44,87,29.89,NA,25.29,24.14,NA,22.99,12.64,NA,19.54,25.29,NA,28.74,720,44.83,52.87,67.82,45.98
sb_ca2019_all_csv_v4.txt,50,71068,0000000,NA,2019,1,B,NA,632,NA,5,1,92,90,2450.4,5.56,22.22,27.78,23.33,48.89,90,13.33,NA,47.78,15.56,NA,46.67,5.56,NA,32.22,8.89,NA,50.00,631,38.89,37.78,62.22,41.11
sb_ca2019_all_csv_v4.txt,50,71076,0000000,NA,2019,1,B,NA,1913,NA,5,1,352,344,2477.7,15.99,22.38,38.37,23.84,37.79,344,19.19,NA,33.43,18.08,NA,37.61,10.17,NA,27.91,20.64,NA,33.14,1911,47.38,44.31,61.92,46.22
